critic_id,shoe_id,rating,name,date,description
6,306,8.2,The Sole Brothers,2018-03-25,This is by far the cheapest signature model on the market but it's still a very good performer. We enjoyed it a lot!
7,306,7.5,Nelson Chan @Hoop and Life,2018-04-24,"Considering that the Kyrie Flytrap is a budget model it gets the job done, but it's nothing spectacular. Save some extra money and get the Kyrie 4."
1,306,7.4,NightWing2303 [weartesters.com],2018-04-17,"Not a bad shoe for $80, but I would opt for discounted Kyrie 4s � unless you happen to have a wide foot."
4,306,6.8,Zac Dubasik [SoleCollector.com],2018-03-25,I can't recommend the Kyrie Flytrap from a performance standpoint. The Flytrap feels so cheap that it doesn�t even feel like it was made by Nike.
15,306,6.7,Another Pair [weartesters.com],2018-03-25,Is it worth your $80 bucks? I don�t think so.
1,307,9.0,NightWing2303 [weartesters.com],2018-04-25,The Lebron 15 Low fixes the issues of the mid version with stability and support on lateral movements. This is a shoe that will for everyone.
11,307,8.7,Duke4005 [weartesters.com],2018-06-12,The Lebron 15 Low is a vast improvement over last year's Lows. It's a little more guard-oriented with less cushioning and better stability and traction during lateral cuts. It also works well for lighter players that didn't like the bulky High-top version of the Lebron 15.
6,307,8.4,The Sole Brothers,2018-04-25,"I am not a big fan of the Lebron 15 Low. Expensive, heavier than most Lows and the high ride won't work for quick guards who rely on lateral cuts."
1,308,9.0,NightWing2303 [weartesters.com],2018-02-26,The PG 2 is a really fun shoe to play because it enhanced nearly every feature found on the PG 1.
7,308,9.0,Nelson Chan @Hoop and Life,2018-03-04,"The PG2 has slightly improved in every aspect: better cushioning, nicer materials, more comfortable fit and slightly improved traction make them a contender for best shoe of 2018."
15,308,9.0,Another Pair [weartesters.com],2018-03-25,The Nike PG 2 is a well-rounded shoe and great for people all shapes and sizes. I�d say its definitely an upgrade from the PG 1.
11,308,9.0,Duke4005 [weartesters.com],2018-03-25,The PG2 is honestly the best all-around shoe that Nike has on the market right now (especially at $110).
24,308,8.6,RicheeKim,2018-02-26,The PG2 performs well across all aspects and comes at an extremely fair price.
25,308,8.6,JAHRONMON [Youtube],2018-03-25,The Nike PG2 is a slight improvement over the PG1 and in the competition for the best bang-for-the-buck basketball shoe on the market.
3,308,8.4,Schwollo,2018-03-25,"The Nike PG2 is all any player would need, everything about it is solid."
4,308,8.3,Zac Dubasik [SoleCollector.com],2018-08-08,"Lockdown and fit have been greatly improved, the cushioning offers exceptional response after a break-in period and $110 remains a great deal! Unfortunately, the shoe still isn't the most comfortable and traction has taken a small step backward."
6,308,8.2,The Sole Brothers,2018-03-04,"At this price point, you will have a hard time finding another shoe of this quality."
19,308,8.0,PureKicks,2018-03-25,This shoe is an absolute steal! I especially loved the incredible fit and traction.
6,309,9.2,The Sole Brothers,2018-03-04,We really enjoyed playing in these. The Harden Vol. 2 should work well for everyone - responsive enough for guards but the support and comfortable cushioning will work well for bigger guys too!
1,309,8.8,NightWing2303 [weartesters.com],2018-03-04,"Overall a great shoe, but unfortunately, the inconsistency that I experienced with the traction will likely keep the Harden Vol 2 out of my rotation."
3,309,8.8,Schwollo,2018-03-04,The Harden Vol2 is extremely fun to wear! Overall I feel that Adidas improved everything compared to the V1.
15,309,8.7,Another Pair [weartesters.com],2018-03-04,Unless you play on crispy clean courts I wouldn't recommend the Harden Vol 2 because there are a bunch of better options on the market.
25,309,8.6,JAHRONMON [Youtube],2018-06-12,The Harden 2 will defintely stay in my gym bag for a while! I especially loved the comfortable materials and the Boost cushioning. Everything about this sneaker just worked for me - and they are just flat out fun to play in!
24,309,8.5,RicheeKim,2018-02-26,Overall the Harden Vol. 2 is a great performer. Some nitpicking: I would have liked the heel to be a little less clunky and the Boost cushioning to be a little softer in the forefoot.
7,309,8.0,Nelson Chan @Hoop and Life,2018-03-25,"Overall, this shoe is pretty good. Great shoe if you have bad knees, you need a lot of comfort and impact protection and you can live with the lackluster traction."
19,309,7.8,PureKicks,2018-02-26,"Amazing cushioning, very nice materials and support. Traction is solid but I wasn't happy with the fit."
6,310,9.8,The Sole Brothers,2018-11-26,I really like everything about the Adidas Crazy BYW X. The performance is great and should work well for players of all positions.
1,310,8.7,NightWing2303 [weartesters.com],2018-11-26,"I think the Crazy BYW X is very good, but the traction definitely could be better."
25,310,7.8,JAHRONMON [Youtube],2018-11-26,"Overall, the performance of the Adidas BYW X is solid. But the uneven ride and the lacking outsole durability are no-gos considering the hefty price tag."
6,311,9.4,The Sole Brothers,2018-01-23,The full-length zoom setup is worth the $125 alone. A great big-man shoe as the cushion is amazing!
15,311,9.4,Another Pair [weartesters.com],2018-01-29,"I didn�t expect the shoe to perform this well, but damn! Solid traction, great cushioning, great fit and lockdown, support was on point."
1,311,9.3,NightWing2303 [weartesters.com],2018-01-29,"What a fantastic shoe this is. I�m not a fan of Russell Westbrook, but man, do I love playing in his shoe."
11,311,9.1,Duke4005 [weartesters.com],2018-01-24,"If you are looking for great fit and support, great cushioning, and (almost) great traction, you have got to check this shoe out!"
7,311,8.8,Nelson Chan @Hoop and Life,2018-01-23,"To me, this will be one of the top performance sneakers of 2018. Full-length zoom at $125 - you can't beat that!"
3,311,8.6,Schwollo,2018-02-26,The Why Not Zero.1 is a very nice start for Westbrook�s signature line from a performance standpoint.
20,311,8.1,Analykix.com,2018-10-08,"I really enjoyed the full-length cushioning, and the support and lockdown. Overall, I'd wish this shoe was a little less bulky."
24,311,8.0,RicheeKim,2018-01-21,"The cushion is great, but the lacking traction and the uncomfortable strap hold back what could have been a top performer.  I am a bit disappointed by Russel Westbrooks first signature sneaker."
19,311,7.2,PureKicks,2018-03-25,"The Why Not Zero.1 is a good first edition of Russell Westbrooks signature line. Full-length Zoom is very nice, but materials could be a lot more comfortable."
24,312,9.1,RicheeKim,2017-12-29,"At $120, the Kyrie 4 is an absolute steal! This is a very well constructed shoe and an absolute beast on the court. Probably my favorite shoe to play in right now!"
1,312,9.0,NightWing2303 [weartesters.com],2017-01-01,"Overall, the Nike Kyrie 4 is Nike�s best performer this year. There�s just enough cushion for most, solid traction, fantastic fit and adequate support � and all of comes at a �team� friendly price point of $120."
15,312,9.0,Another Pair [weartesters.com],2018-01-14,The Kyrie 4 is the best Kyrie to date. This shoe has everything and is Nike�s best all-around hooping kick right now.
19,312,9.0,PureKicks,2018-01-21,This is the best Kyrie signature shoe ever. The traction is amazing and the cushion and materials are vastly improved.
2,312,9.0,Stanley T. [weartesters.com],2018-02-26,The Kyrie 4 is one of Nike�s best-performing signature shoes that works well at all positions.
6,312,8.6,The Sole Brothers,2018-01-05,"The Kyrie 4 is a phenomenal addition to the Kyrie line. It comes with improved cushioning and materials, great fit and support. The traction is a little disappointing, but for $120 these are a great pickup!"
7,312,8.5,Nelson Chan @Hoop and Life,2017-01-01,Definitely the best shoe in the Kyrie signature line so far. Perfect for quick guards who don't rely a lot on impact protection.
25,312,8.4,JAHRONMON [Youtube],2017-01-01,"I had a lot of fun in the Kyrie 4! I give them a B+ - it's not quite elite, but almost there. However, at a $120 price these offer great value!"
3,312,8.4,Schwollo,2018-01-05,"All in all, the Kyrie 4 is a solid shoe that does everything fairly well, while doing nothing outstanding or really poorly. Cushioning has improved, the traction is decent overall and I really liked the comfort of the plush interior."
9,312,8.3,KickGenius,2018-01-29,"Overall, I am satisfied with the Kyrie 4. Minimal break-in time, great traction and a fair price. The Kyrie 4 gets the job done!"
15,313,9.0,Another Pair [weartesters.com],2017-12-27,"The Way of Wade 6 is a solid performer, and I enjoy this shoe a lot. I find myself going to this sneaker just about much as I go to my Dame 4s."
7,313,9.0,Nelson Chan @Hoop and Life,2018-02-26,"Materials and cushion are great, support and traction are solid. With a few tweaks this could have been the sneaker of the year!"
1,313,8.8,NightWing2303 [weartesters.com],2018-01-14,The Way of Wade 6 competes with most of the top-tier shoes offered from other brands.
6,313,8.0,The Sole Brothers,2017-12-27,"Very comfortable, really nice traction - I love the performance of these. The only downside is the lateral containment and the excessive toe room."
6,314,8.6,The Sole Brothers,2018-01-14,The Kyrie S1 perform pretty similar to the Kyrie 1 but feels a little bit bulkier.
19,314,8.5,PureKicks,2017-12-29,This is a really nice concoction of the first three Kyrie models.
1,314,8.3,NightWing2303 [weartesters.com],2018-01-14,I was surprised with how much I enjoyed the shoe on-court.
6,315,9.6,The Sole Brothers,2018-01-14,"I love how light and minimal the Curry 4 Low feels. Traction and cushion remained unchanged from the High-Top, but materials and fit are much improved."
24,315,8.9,RicheeKim,2018-01-14,I think the Curry 4 Low is an upgrade to the original version and I really love to play in them.
1,315,8.6,NightWing2303 [weartesters.com],2018-01-14,The Curry 4 Low offers great traction and stability for low-to-the-ground guards that prefer to be quick on their feet.
7,315,8.5,Nelson Chan @Hoop and Life,2018-01-21,Better materials and fit compared to the Highs. But the same lackluster cushioning prevents these shoes from being a top performer.
3,315,7.8,Schwollo,2018-01-21,"On the court, the Curry 4 Low doesn�t really do anything better than the mid, plus I had some heel slip."
6,316,9.0,The Sole Brothers,2017-01-01,"The Curry 4 feels super-duper responsive. As one of the lightest shoes on the market, it provides great traction, tight fit, and low-to-the-ground feeling which makes it the perfect shoe for quick guards."
24,316,8.9,RicheeKim,2017-01-01,"The Curry 4 is a great shoe for guards that rely on quick, responsive movements. I really liked everything about it except the very minimal impact protection."
