review_id,shoe_id,critic_id,rating,date,type,description
10378,236,45,8.2,2020-02-04,expert_overall,"The Dame 6 is super light, comfortable and provides good traction. Unfortunately, it suffers a little from sizing issues and slightly lacking lockdown."
10379,236,615,8.0,2019-12-26,expert_overall,"Overall, I'm a fan of the Dame 6 and I think it's worth $110. But the traction of the translucent outsole and the durability of the upper material could be better."
10380,236,2,8.0,2021-05-07,expert_overall,"The Adidas Dame 6 is a good option for the price. The Lightstrike cushion does a good job of balancing bounce with responsiveness and court feel. It feels quick to play in because it is lightweight, but keep in mind that the traction can be inconsistent on dirtier courts."
10381,236,522,7.6,2019-12-20,expert_overall,"Traction could be a little better and the tippy and unstable outsole might be a non-issue for a lot of players but is a no-go for my oft-injured ankles. Other than that, the Dame 6 plays very well in every category."
10382,236,33,6.6,2020-01-03,expert_overall,Traction and support should have been much better. Fit needs work and the materials are as cheap as they come. I can't recommend the Dame 6.
10383,236,221,6.4,2020-02-04,expert_overall,"I like the looks of the Dame 6, but it just doesn't play good. The Lightstrike foam worked well, but the rest of the shoe was average at best and the traction was legitimately bad."
10384,236,358,8.4,2021-12-31,user_overall,"This shoe is awesome fun to play in, though the materials haven't been the best. After about a year's worth of wear my laces snapped and the toecap split, but the sheer greatness of the cushion had me choosing it over other options regardless. They look slick as, and make you feel super athletic once you break them in. Traction is inconsistent, has some really good moments followed by some equally scary ones. Fit was strange but the materials will conform to your foot after wear."
10385,236,605,8.5,2023-01-26,user_overall,"Nice cushion,but durability of lightstrike concrete on this shoe is a terrible.Very nice and average shoe like 8/10"
10386,236,635,8.2,2022-10-20,user_overall,"Good shoe, not the best on dusty courts, cushion is THE BEST. everything else is average"
10387,236,636,7.4,2023-11-23,user_overall,
10388,236,637,8.4,2024-03-16,user_overall,
10389,236,6,7.0,2019-12-18,traction,"The full-length herringbone traction pattern is kinda disappointing. It works really well on clean courts, but picks up a lot of dust and is super annoying on your average court."
10390,236,293,9.0,2019-12-17,traction,"On clean courts, the traction is awesome. Unfortunately, the outsole picks up dust quickly and you will experience some slip-ups."
10391,236,45,8.0,2020-02-04,traction,The herringbone traction pattern made from translucent rubber grips the floor well but attracts a decent amount of dust.
10392,236,615,7.0,2019-12-26,traction,"You will have to wipe this shoe a lot! I was slipping and sliding more than I cared for. For the average consumer who doesn't play on freshly waxed NBA courts, this traction was okay at best."
10393,236,2,7.0,2021-05-07,traction,I have mixed feelings about the traction. You need to wipe often on dusty courts and I found myself sliding a bit. It does perform better on clean courts though.
10394,236,522,8.0,2019-12-20,traction,This set up is not the best ever but it is more than adequate on all surfaces.
10395,236,33,5.0,2020-01-03,traction,"The traction of the Dame 6 was simply awful for me. I had to wipe a lot, and it's not a quick wipe either!"
10396,236,221,5.0,2020-02-04,traction,"The traction is truly awful. I felt like playing in the mud with these on. This particular translucent rubber compound picks up a lot of dust, so be prepared to wipe, and wipe, and wipe some more."
10397,236,6,10.0,2019-12-18,cushion,The Lightstrike cushioning is super awesome and gives you a lot of impact protection in the heel and court feel and responsiveness in the forefoot.
10398,236,293,10.0,2019-12-17,cushion,The full-length Lightstrike cushioning is my favorite part of this shoe. It's soft and bouncy both in the forefoot and heel. But it's also responsive and provides a good court feel.
10399,236,45,9.0,2020-02-04,cushion,"The Lightstrike cushioning is light, provides responsiveness, impact protection and is super comfortable on-foot."
10400,236,615,10.0,2019-12-26,cushion,Lightstrike is even better than Bounce! Imagine a Bounce cushioning - just a little softer.
10401,236,2,9.0,2021-05-07,cushion,"The cushion in the Dame 6 is bouncy, and provides ample impact protection. It actually impressed me quite a bit compared to the Harden Vol. 4."
10402,236,522,8.0,2019-12-20,cushion,Overall I enjoy playing in Lightstrike cushioning but the lacking durability is a concern.
10403,236,33,9.0,2020-01-03,cushion,"The Lightstrike cushioning is not too thin. For a guard shoe, this was just right."
10404,236,221,8.0,2020-02-04,cushion,The Lightstrike foam has a good balance of responsiveness and impact protection which is perfect for a guard shoe.
10405,236,6,8.0,2019-12-18,materials,"The mix of mesh, nylon, and suede is just fine."
10406,236,293,7.0,2019-12-17,materials,The suede and mesh materials feel cheap but get the job done.
10407,236,45,9.0,2020-02-04,materials,The textile Mesh performs well and feels great on-foot and requires no break-in period. One of the lightest and most comfortable shoes I've ever played in.
10408,236,615,7.0,2019-12-26,materials,"I feel like the materials of this shoe were rushed. In the toe area, the mesh of the upper is coming off the outsole rubber after only a few weeks."
10409,236,2,8.0,2021-05-07,materials,"The upper is mostly made of mesh. In terms of performance, it does its job."
10410,236,522,7.0,2019-12-20,materials,The suede patches look below average to me and the rest of the shoe is just mesh made of different densities.
10411,236,33,5.0,2020-01-03,materials,The textile materials feel and play cheap. Durability is a real issue as my shoe is already falling apart.
10412,236,221,7.0,2020-02-04,materials,These materials are just cheap to be cheap and not very durable.
10413,236,6,9.0,2019-12-18,support,"No heel slippage, no side-to-side movements on the footbed, and no instabilities on lateral moves."
10414,236,293,8.0,2019-12-17,support,I felt laterally stable and my heel was locked down nicely.
10415,236,45,7.0,2020-02-04,support,"Unfortunately, the light and flexible upper materials don't provide as much lockdown as other more sturdy materials."
10416,236,2,8.0,2021-05-07,support,The shoe is very supportive with the layering of materials on the lateral side of the shoe. The heel counter and achilles pillows also feel nice around your ankle.
10417,236,522,6.0,2019-12-20,support,Ankle support is good but the stability is a no go for me. The outsole is heavily curved and rolls to the side way too easily.
10418,236,33,7.0,2020-01-03,support,The materials buckle easily and my heel wasn't properly locked in.
10419,236,221,6.0,2020-02-04,support,The materials are too flimsy to provide enough lockdown.
10420,236,6,9.0,2019-12-18,fit,The overall fit of the Dame 6 way really good.
10421,236,293,8.0,2019-12-17,fit,The fit was pretty good for me. The shoe is easy to get-on and easily laced.
10422,236,45,8.0,2020-02-04,fit,The fit feels A1.
10423,236,2,8.0,2021-05-07,fit,"They are a bit roomy, so when I went half a size down I had no issues with the fit."
10424,236,522,9.0,2019-12-20,fit,No heel slip or side-to-side movement out of the box thanks to a higher cut and a nice plush ankle collar.
10425,236,33,7.0,2020-01-03,fit,"Lockdown was okay, but nothing noteworthy."
10426,236,221,6.0,2020-02-04,fit,The fit is very disappointing.
10427,236,293,0.0,2019-12-17,outdoor,The rubber is pretty deep but also soft. Won't last very long outdoors.
10428,236,45,0.0,2020-02-04,outdoor,I wouldn't take these outdoors because the translucent rubber compound wears away quickly.
10429,236,293,3,2019-12-17,width,The width is around normal.
10430,236,45,4,2020-02-04,width,The fit was great wearing two pairs of socks.
10431,236,2,3,2021-05-07,width,"If you have wide feet, I would go true to size since there is a good amount of space in the toe box."
10432,236,522,3,2019-12-20,width,Regular.
10433,236,293,4,2019-12-17,size,Go down half a size from your normal size.
10434,236,45,4,2020-02-04,size,You can go down half a size or go true to size and wear two pairs of socks.
10435,236,2,4,2021-05-07,size,I would recommend half a size down.
10436,236,522,3,2019-12-20,size,Trueish to size!
10437,237,293,8.6,2019-12-26,expert_overall,"For $160, you get Nike's best tech: full-length Zoom Air, Flyknit materials and FlyEase lacing system."
10438,237,6,7.8,2019-12-26,expert_overall,"The cushioning and materials are great, but traction and fit were problematic for me. Overall, I couldn't enjoy playing in these shoes because they are just too narrow for my feet."
10439,237,516,6.8,2020-01-04,expert_overall,"These are nice shoes for casual wear, but don't wear these on-court!"
